StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent2_1,Consent2_2,Consent2_3,Eligibility2,Eligibility3,TestTrat,C_Min+58,C_Min+58_3_TEXT,T1_Min+58Slider,T1_Min+58Slider_6_TEXT,T2_Min+SB,T2_Min+SB_3_TEXT,T3_Min+SBSlider,T3_Min+SBSlider_6_TEXT,S1_1,ITP246_1,ITP246_2,ITP201,ITP180,ITP170,ITP165,ITP175,ITP190,ITP195,ITP185,ITP223,ITP212,ITP206,ITP217,ITP234,ITP228,ITP240,ITP296,ITP323,ITP309,ITP316,ITP303,ITP336,ITP343,ITP329,ITP270,ITP258,ITP252,ITP264,ITP283,ITP277,ITP290,FL1,FL2,FL3,DebtAversion1_1,DebtAversion1_2,DebtAversion1_3,Demographics1,Free1,ticket,s,g,balance,min,testing,sliderValue,sliderCount1,sliderCount2,sliderCount3,sliderCount4,sliderCount5,sliderCount6,sliderCount7,sliderCount8,sliderCount9,condition
2024-01-23 12:33:13,2024-01-23 12:38:11,IP Address,73.22.201.234,100,298,True,2024-01-23 12:38:12,R_5Y5iN0ry1ucbKnC,,,,,41.9427,-88.3891,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,"More than a month ago, but less than 6 months",,,,,,Minimum payment,,,,Very confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,Exactly $102,More than today,Don’t know,Neither agree nor disagree,Agree,Disagree,Some college but no degree,The total of other monthly bills to be paid,14411b56399aa201_974c89b6d4f93819_60abfdf2cdd04109_499296420fbe5ba6cc95b1102ba8fb51,1,4,1678,34,off,,,,,,,,,,,treat2
2024-01-23 12:32:47,2024-01-23 12:39:29,IP Address,75.117.190.41,100,402,True,2024-01-23 12:39:30,R_3N3aZVpbeh5Fsuv,,,,,41.1638,-79.0818,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)","Credit rating, credit charge",9231a6b79d78b17b_974c89b6d4f93819_60abfdf2cdd04109_f003fadbec0184d56e15efa83ac0f59a,2,8,1678,34,off,,,,,,,,,,,treat2
2024-01-23 12:32:04,2024-01-23 12:39:38,IP Address,50.5.221.67,100,454,True,2024-01-23 12:39:39,R_5QtXWllb4HeuTrZ,,,,,38.9411,-84.7185,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),129,,,,,,,Extremely confident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Neither agree nor disagree,Disagree,Somewhat disagree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",How much is in my checking account,a5aca022280c78c7_974c89b6d4f93819_60abfdf2cdd04109_36267ce04e4e89048663a2c1e9372260,2,8,1678,34,off,,,,,,,,,,,control
2024-01-23 12:32:38,2024-01-23 12:40:07,IP Address,98.116.36.240,100,448,True,2024-01-23 12:40:08,R_6fw9iHTZ7AKczoE,,,,,40.6737,-73.5336,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",I never carry a balance .  do not like to owe money. especially if the debt increases.,3f31dbfd17a493d6_974c89b6d4f93819_60abfdf2cdd04109_d8c99db1d46ce952185007776a85d235,2,10,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-23 12:37:07,2024-01-23 12:40:26,IP Address,71.81.145.57,100,199,True,2024-01-23 12:40:26,R_5kG11r0AgQhfPUm,,,,,38.5482,-90.3298,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,Minimum payment,,,,,,,,Confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,Today,Today,,,,,,,,,,,,More than $102,More than today,False,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Bachelor's degree,"My current income ",690c7017402ab945_974c89b6d4f93819_60abfdf2cdd04109_db9fd2ff816decda7947657aad62d8f4,1,4,1678,34,off,,,,,,,,,,,control
2024-01-23 12:35:50,2024-01-23 12:40:35,IP Address,172.56.96.173,100,284,True,2024-01-23 12:40:35,R_7XEM25ocZ4ME2sN,,,,,28.1138,-82.3677,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,"More than a month ago, but less than 6 months",,,,Minimum payment,,,,,,Confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,Don’t know,Don’t know,Don’t know,Strongly disagree,Disagree,Strongly agree,Some college but no degree,"Just did a rough estimate in my head. ",ab7860c8d026f150_974c89b6d4f93819_60abfdf2cdd04109_0e36efe80ec2057149a10fb87e1e63c3,2,2,1678,34,off,525,1,1,0,0,0,0,0,0,0,treat1
2024-01-23 12:23:06,2024-01-23 12:41:16,IP Address,174.196.208.241,100,1089,True,2024-01-23 12:41:17,R_5FN2WPF7qSpu8et,,,,,42.2903,-71.0798,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Neither agree nor disagree,Some college but no degree,I want to pay the least back.,5b84adc4f931b1f9_974c89b6d4f93819_60abfdf2cdd04109_44414a96191687c2ad2fa70bf92448d0,2,9,1678,34,off,,,,,,,,,,,treat2
2024-01-23 12:37:55,2024-01-23 12:42:27,IP Address,50.5.119.156,100,271,True,2024-01-23 12:42:28,R_5bPbjhPGlyEmExj,,,,,38.9345,-84.5481,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Unconfident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Disagree,Agree,Less than a high school diploma or equivalent,over all amounts,b99b6c5a9511831c_974c89b6d4f93819_60abfdf2cdd04109_09c5b610c91f4315801dce14cf61cf34,2,4,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-23 12:40:42,2024-01-23 12:43:40,IP Address,64.246.112.185,100,178,True,2024-01-23 12:43:41,R_7Qs7R4FidwkzoA1,,,,,41.5265,-83.1353,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),50.00,,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,Don’t know,Don’t know,Don’t know,Somewhat agree,Somewhat agree,Neither agree nor disagree,High school graduate,,4d7692a509d1b5f8_974c89b6d4f93819_60abfdf2cdd04109_b80c5b9bc6db627e9887d3ecba784789,2,6,1678,34,off,,,,,,,,,,,control
2024-01-23 12:39:39,2024-01-23 12:44:06,IP Address,68.3.43.154,100,266,True,2024-01-23 12:44:06,R_6NOMlxxHGlhWz9f,,,,,32.213,-110.8279,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,In 12 months,In 12 months,Today,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",Always pay off the full balance of a credit card because the interest rate charged is insane.,640a905128357bf3_974c89b6d4f93819_60abfdf2cdd04109_7c3633cfcabc829ed435785c3395ec15,1,5,1678,34,off,1678,2,2,2,2,2,2,2,2,2,treat3
2024-01-23 12:36:22,2024-01-23 12:44:43,IP Address,73.105.136.243,100,500,True,2024-01-23 12:44:44,R_149cJ64wnY0TuTL,,,,,30.2774,-81.9723,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Disagree,Neither agree nor disagree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",My income,b5606f3dccc29d61_974c89b6d4f93819_60abfdf2cdd04109_cf9b608ffe9c466b17188d622dac5388,1,11,1678,34,off,58,0,0,0,0,0,0,0,0,0,treat1
2024-01-23 12:42:21,2024-01-23 12:45:09,IP Address,98.213.228.210,100,168,True,2024-01-23 12:45:09,R_3Cii1YNUwVlNQ09,,,,,40.5656,-89.6251,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,In 12 months,,In 12 months,In 12 months,In 12 months,Today,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Disagree,Strongly agree,Bachelor's degree,pay no interest,b179408f6c29cdd1_974c89b6d4f93819_60abfdf2cdd04109_48b810ba97fbd1f9c27b6ed370710c18,1,10,1678,34,off,801,3,3,1,1,0,0,0,0,0,treat1
2024-01-23 12:40:44,2024-01-23 12:45:35,IP Address,70.175.155.185,100,290,True,2024-01-23 12:45:35,R_6QXaqErRrN8b3rE,,,,,33.7015,-117.7528,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Other amount ($),100,Neither confident nor unconfident,In 12 months,,In 12 months,In 12 months,In 12 months,Today,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly disagree,Bachelor's degree,PAYING MORE THAN THE MN. REQUIREMENT,01d1198ac7837398_974c89b6d4f93819_60abfdf2cdd04109_51d15bb85d70780a264430224bf647c3,1,6,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-23 12:26:40,2024-01-23 12:55:17,IP Address,73.117.230.132,100,1716,True,2024-01-23 12:55:17,R_1I4XLvplmltU3Do,,,,,39.6498,-78.9357,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Statement balance,,,,,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,In 12 months,,In 12 months,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,Bachelor's degree,"I never buy more than I can afford to pay for when the bill comes. If I do not have the money to pay for it then I can not have it. ",4362f1dc61258c33_974c89b6d4f93819_60abfdf2cdd04109_9d96dcc1aef855eadfbcd91916f8b19c,2,6,1678,34,off,,,,,,,,,,,control
2024-01-23 12:51:48,2024-01-23 13:00:38,IP Address,72.15.104.101,100,529,True,2024-01-23 13:00:38,R_5ocNowWUHagWMxj,,,,,32.3886,-86.1691,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,Today,Today,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)","In the current economic environ, it is very easy to get in debt quickly. I would forego all luxuries to pay off cc debt. As for receving $ now vs..., I considered anything less than 50% return to not be able to keep up with today's inflation; essentially making any future payout less than that amount equal to today's value.",84a5df5f56c2c44d_974c89b6d4f93819_60abfdf2cdd04109_44cbda89986171812135e2ccc63953a9,2,8,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-23 13:18:31,2024-01-23 13:20:46,IP Address,70.169.40.227,100,134,True,2024-01-23 13:20:47,R_70F2tJw7G1brVwB,,,,,37.2555,-80.0531,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Other amount ($),400,,,Extremely unconfident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Neither agree nor disagree,Disagree,Somewhat agree,Bachelor's degree,,53d8d31529bc2861_974c89b6d4f93819_60abfdf2cdd04109_73635b698b140b77ff053c97ac046483,2,7,1678,34,off,,,,,,,,,,,treat2
2024-01-24 07:24:46,2024-01-24 07:28:27,IP Address,174.239.118.30,100,220,True,2024-01-24 07:28:27,R_6oMWutT02j5fE16,,,,,41.9457,-87.7393,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Statement balance,,,,,,,,Very confident,In 12 months,,Today,,,,,,,,Today,,,,Today,,Today,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat disagree,Somewhat disagree,Somewhat agree,High school graduate,"Don't know ",0c857fcc5bbdb459_974c89b6d4f93819_60abfdf2cdd04109_cf669ba1a909f2286e3eab455d5e0512,1,4,1678,34,off,,,,,,,,,,,control
2024-01-24 07:25:07,2024-01-24 07:29:10,IP Address,134.228.216.237,100,243,True,2024-01-24 07:29:11,R_6OICQvIWfbieXZH,,,,,41.703,-83.571,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Other amount ($),100.00,,,Very confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Disagree,Disagree,Somewhat agree,Some college but no degree,income,3c1dcb492ab64428_974c89b6d4f93819_60abfdf2cdd04109_f86fb6e257058a2931a7c4821428a2e0,1,3,1678,34,off,,,,,,,,,,,treat2
2024-01-24 07:42:07,2024-01-24 07:44:47,IP Address,69.121.45.106,100,160,True,2024-01-24 07:44:48,R_15yFNeoFSsWQ5b2,,,,,41.2278,-73.997,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Disagree,Disagree,Somewhat agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",I don't like paying interest,658a013f37a0d017_974c89b6d4f93819_60abfdf2cdd04109_9aff1fe4215639d1310d02d3d7046b22,2,9,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-24 07:43:06,2024-01-24 07:47:39,IP Address,68.51.136.25,100,273,True,2024-01-24 07:47:39,R_6dimUihu06y3Xar,,,,,42.7594,-83.4086,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Statement balance,,,,,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Disagree,Strongly disagree,Strongly agree,Bachelor's degree,interest and inflation rates,85cc457dfc914ad5_974c89b6d4f93819_60abfdf2cdd04109_76d8e048ee2cc50ae9333d500c06d73b,1,12,1678,34,off,,,,,,,,,,,control
2024-01-24 07:43:54,2024-01-24 07:48:22,IP Address,50.39.107.157,100,268,True,2024-01-24 07:48:23,R_3R43tqAhRz0WTKQ,,,,,45.5496,-122.8293,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),1678,,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,Less than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Bachelor's degree,,58471b865cf94f18_974c89b6d4f93819_2a68b7f49813bdc4_db0f5a67dfe62d3da75ef9e611757c35,2,10,1678,34,off,,,,,,,,,,,control
2024-01-24 07:58:06,2024-01-24 08:03:35,IP Address,108.255.52.48,100,329,True,2024-01-24 08:03:36,R_5i9bckjOiXnGXzd,,,,,26.5355,-80.1098,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Some college but no degree,I don't like to pay interest,c717d2968fbc28f5_974c89b6d4f93819_60abfdf2cdd04109_9ae857383632e95d9c1c082e48a6ab09,2,10,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-24 08:17:51,2024-01-24 08:21:29,IP Address,96.246.194.151,100,217,True,2024-01-24 08:21:30,R_1sjPchjWv6lJv8J,,,,,40.8731,-73.8726,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Minimum payment,,,,,,Very confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Exactly the same as today,Don’t know,Agree,Agree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",quality,1348ab699301b0ad_974c89b6d4f93819_7423f012a55db369_4ff39f216da7a8c691a0eec07121a9ac,1,9,1678,34,off,1398,1,1,1,1,1,1,1,1,0,treat1
2024-01-24 08:24:05,2024-01-24 08:26:48,IP Address,174.192.130.245,100,162,True,2024-01-24 08:26:49,R_16kZKfTHA2YMhvr,,,,,42.2309,-88.3379,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,Today,,,,,,,,Today,,,,Today,,Today,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Disagree,Somewhat disagree,Strongly agree,High school graduate,My bank account,326634ab099c5ba4_974c89b6d4f93819_60abfdf2cdd04109_795c02029018182dc84698db16dc0e54,1,9,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-24 08:32:33,2024-01-24 08:33:14,IP Address,174.238.160.241,100,40,True,2024-01-24 08:33:15,R_6VPbCyRKtqfmcFb,,,,,36.1671,-86.7861,anonymous,EN,Yes,Yes,Yes,I am not sure if I have used a credit card,More than a year ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bdc58c5bfa9fd14_974c89b6d4f93819_60abfdf2cdd04109_d187c283985ddb8eee5b0a724ede6c16,1,4,1678,34,off,,,,,,,,,,,
2024-01-24 08:29:59,2024-01-24 08:33:16,IP Address,24.107.126.206,100,197,True,2024-01-24 08:33:17,R_1XMKqhm77JvSLAJ,,,,,38.6249,-90.4496,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Minimum payment,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Some college but no degree,I always factor in what is included in my monthly budget,12406870583a8f32_974c89b6d4f93819_60abfdf2cdd04109_ed0964f415106b5b45334b0eb2e92690,1,5,1678,34,off,38,2,2,0,0,0,0,0,0,0,treat1
2024-01-24 08:36:06,2024-01-24 08:41:53,IP Address,207.66.72.25,100,346,True,2024-01-24 08:41:53,R_379xG4YhSvutN5S,,,,,42.9297,-78.7434,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Other amount ($),300,,,Confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat agree,Somewhat agree,Somewhat disagree,Some college but no degree,always pay more than the minimum due. never skip a payment.,cff998b1349b2900_974c89b6d4f93819_60abfdf2cdd04109_421a3fd1e95b81c8780a9df824a0be39,2,6,1678,34,off,,,,,,,,,,,treat2
2024-01-24 08:43:13,2024-01-24 08:50:05,IP Address,71.208.45.129,100,411,True,2024-01-24 08:50:06,R_5zBKw8MPNSFXtc2,,,,,26.5677,-81.596,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,Statement balance,,,,,,,,Unconfident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,In 12 months,In 12 months,In 12 months,,,,,More than $102,Less than today,False,Disagree,Disagree,Strongly agree,Bachelor's degree,interest rates,b4a78424bf226462_974c89b6d4f93819_60abfdf2cdd04109_c224df53cdc2237569b2beac8a4650f8,1,8,1678,34,off,,,,,,,,,,,control
2024-01-24 08:55:22,2024-01-24 09:01:53,IP Address,184.61.125.87,100,391,True,2024-01-24 09:01:54,R_7g4QYrzNxkWwZuv,,,,,44.6902,-69.8252,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Strongly disagree,Strongly agree,Bachelor's degree,I always pay my card off in full each month - no matter what,189491003c8f2cf9_974c89b6d4f93819_60abfdf2cdd04109_6cf1c9089085ab446dd0cb2b156bb8c2,2,8,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-24 09:01:03,2024-01-24 09:05:23,IP Address,69.230.103.61,100,259,True,2024-01-24 09:05:24,R_7mbDhQUnq9nHJsd,,,,,38.6283,-121.3307,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,Statement balance,,,,,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,In 12 months,,In 12 months,,,,,,,,,,,,,,,,,,,,,,,Exactly $102,Less than today,False,Strongly disagree,Strongly disagree,Neither agree nor disagree,Some college but no degree,I always pay total amount to avoid interest charges,a7f254347609b743_974c89b6d4f93819_60abfdf2cdd04109_8ddb3ab89b26df3ae55a5aa6a4073e2e,2,8,1678,34,off,,,,,,,,,,,control
2024-01-24 08:58:52,2024-01-24 09:07:49,IP Address,47.226.255.79,100,537,True,2024-01-24 09:07:49,R_1CDUIi4WBvr1Gw1,,,,,33.5484,-86.8927,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat disagree,Disagree,Strongly agree,Some college but no degree,Whether I can pay off the balance before added interest occurs.,a43612b028594d7a_974c89b6d4f93819_60abfdf2cdd04109_c5263f47f6ecccf869ad69bc06e300b6,2,6,1678,34,off,,,,,,,,,,,treat2
2024-01-24 09:07:16,2024-01-24 09:10:19,IP Address,189.178.33.13,100,182,True,2024-01-24 09:10:19,R_5fjZJJEUMQWfS3T,,,,,20.6381,-103.348,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Statement balance,,,,Very confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,Don’t know,Don’t know,Don’t know,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Bachelor's degree,THE MONEY I HAVE,f519842786fc0ffd_974c89b6d4f93819_60abfdf2cdd04109_65eb1668272901b0e0a57612fd599ccd,1,6,1678,34,off,,,,,,,,,,,treat2
2024-01-24 09:11:28,2024-01-24 09:14:03,IP Address,97.107.89.22,100,154,True,2024-01-24 09:14:04,R_5Pd8mVXS8ROnsUB,,,,,41.8757,-83.6877,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Other amount ($),50,Neither confident nor unconfident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Somewhat disagree,Somewhat disagree,Some college but no degree,I considered how much I could actually afford to pay in real life.,4a066daf615dd789_974c89b6d4f93819_60abfdf2cdd04109_08b3e74c8cb3af303707f5f05802619a,2,5,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-24 09:17:51,2024-01-24 09:20:54,IP Address,174.215.220.187,100,182,True,2024-01-24 09:20:54,R_50piaqOsFvrNvYn,,,,,43.0699,-76.1144,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Very unconfident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,In 12 months,,,,,,,,,More than $102,Less than today,False,Disagree,Neither agree nor disagree,Somewhat agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)","Nice survey ",04b080a13aa3f789_974c89b6d4f93819_60abfdf2cdd04109_4147df2682998575bd4965b4f775fa2a,1,9,1678,34,off,157,1,1,1,1,1,1,1,1,1,treat3
2024-01-24 09:20:19,2024-01-24 09:28:02,IP Address,70.92.69.219,100,463,True,2024-01-24 09:28:03,R_7kjkbuxB8PjON8L,,,,,44.1807,-88.476,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Other amount ($),185,,,,,Confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Disagree,Strongly agree,Bachelor's degree,,208cf581915743aa_974c89b6d4f93819_60abfdf2cdd04109_6033708e688155d110b88a4ab34558c5,1,8,1678,34,off,185,2,4,0,0,0,0,0,0,0,treat1
