"Progress","Duration..in.seconds.","Finished","UserLanguage","I2_1","I2_2","E3","E4","Cnos","Cnos_3_TEXT","Calto.","Calto._3_TEXT","Cbajo","Cbajo_3_TEXT","Tnos.","Tnos._3_TEXT","Talto.","Talto._3_TEXT","Tbajo","Tbajo_3_TEXT","P0_time_First.Click","P0_time_Last.Click","P0_time_Page.Submit","P0_time_Click.Count","Cnos_deu_fac.","Cnos_deu_fac._4_TEXT","Cdeu_fac.","Cdeu_fac._4_TEXT","Tnos_deu_fac.","Tnos_deu_fac._4_TEXT","Tdeu_fac.","Tdeu_fac._4_TEXT","Cnos_deu.","Cnos_deu._4_TEXT","Calto_deu","Calto_deu_4_TEXT","Cbajo_deu.","Cbajo_deu._4_TEXT","Tnos_deu.","Tnos_deu._4_TEXT","Talto_deu","Talto_deu_4_TEXT","Tbajo_deu.","Tbajo_deu._4_TEXT","Cnos_deu_min.","Cnos_deu_min._4_TEXT","Calto_deu_min","Calto_deu_min_4_TEXT","Cbajo_deu_min.","Cbajo_deu_min._4_TEXT","Tnos_deu_min.","Tnos_deu_min._4_TEXT","Talto_deu_min","Talto_deu_min_4_TEXT","Tbajo_deu_min.","Tbajo_deu_min._4_TEXT","Cnos_deu.min.","Cnos_deu.min._4_TEXT","Calto_deu.min","Calto_deu.min_4_TEXT","Cbajo_deu.min.","Cbajo_deu.min._4_TEXT","Tnos_deu.min.","Tnos_deu.min._4_TEXT","Talto_deu.min.","Talto_deu.min._4_TEXT","Tbajo_deu.min.","Tbajo_deu.min._4_TEXT","Cnos_int_fac.","Cnos_int_fac._4_TEXT","Cint_fac.","Cint_fac._4_TEXT","Tnos_int_fac.","Tnos_int_fac._4_TEXT","Tint_fac.","Tint_fac._4_TEXT","Cnos_int.","Cnos_int._20_TEXT","Calto_int","Calto_int_20_TEXT","Cbajo_int.","Cbajo_int._20_TEXT","Tnos_int.","Tnos_int._20_TEXT","Talto_int","Talto_int_20_TEXT","Tbajo_int.","Tbajo_int._20_TEXT","Cnos_int_min.","Cnos_int_min._4_TEXT","Calto_int_min","Calto_int_min_4_TEXT","Cbajo_int_min.","Cbajo_int_min._4_TEXT","Tnos_int_min.","Tnos_int_min._4_TEXT","Talto_int_min","Talto_int_min_4_TEXT","Tbajo_int_min.","Tbajo_int_min._4_TEXT","Cnos_int.min.","Cnos_int.min._4_TEXT","Calto_int.min","Calto_int.min_4_TEXT","Cbajo_int.min.","Cbajo_int.min._4_TEXT","Tnos_int.min.","Tnos_int.min._4_TEXT","Talto_int.min.","Talto_int.min._4_TEXT","Tbajo_int.min.","Tbajo_int.min._4_TEXT","P1_time._First.Click","P1_time._Last.Click","P1_time._Page.Submit","P1_time._Click.Count","TC1._1","TC1._2","TC1._3","TC1._4","TC1._5","TC1._6","TC2.","TC2._8_TEXT","LF1.","LF2.","LF3.","PS1._1","PS1._2","DS1.","C1.","C1._10_TEXT","C2.","C3.","PA1","ticket","treat","fac","min","saldo","s","g","int","deuda","int2","deuda2","pago"
"100","315","True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:
A mayor monto, pagarás menos intereses adicionales. Pagarás gastos de cobranza si pagas menos que el mínimo.
","211520","9.547","29.302","35.99","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:
A mayor monto, pagarás menos intereses adicionales. Pagarás gastos de cobranza si pagas menos que el mínimo.",211520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.26","13.943","15.574","7","Casi siempre4","Casi siempre4","Casi nunca2","Nunca1","Nunca1","Casi nunca2","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Verdadero","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 12.000","6","5","Compra en la tienda que está más lejos","Empleado/a",NA,"De $500.001 a $1.000.000","Título universitario o técnico","La realidad de mi persona","4869960df2356adc_194fcf79a1c3965a_044bf447a47bf724_64a0cb1d73f093e1f04ca6c152b1d302","Tint",282026,42304,"211520","1","5","2298","72804","28830","99336","211520"
"100","494","True","ES","Sí","Sí","Usé 3 o más tarjetas de crédito","Hace menos de un mes",NA,NA,NA,NA,"Pago mínimo",NA,NA,NA,NA,NA,NA,NA,"8.502","49.299","51.132","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pago mínimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.53","12.244","13.484","4","Casi siempre4","Casi siempre4","A veces3","Nunca1","Nunca1","Casi nunca2","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 12.000","4","Mucho
7
","Compra en la tienda","Trabajador/a independiente",NA,"De $2.000.001 a $3.000.001","Título universitario o técnico","El disponible en mi cuenta ","1fbf978dd1a14970_194fcf79a1c3965a_044bf447a47bf724_7a31c70ba1417c93ca03bf108f42546b","Cint",282026,42304,"211520","1","2","9194","291220","39173","321199","0"
"100","8091","True","ES","Sí","Sí","Usé 3 o más tarjetas de crédito","Hace menos de un mes","Otro monto:","100000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.151","12.543","18.372","2",NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:",1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24.237","0","A veces3","Casi siempre4","A veces3","Casi nunca2","Nunca1","A veces3","De forma automática pagando un monto diferente al total",NA,"Falso","No estoy seguro/a","$ 1.000","5","Nada
1
","Compra en la tienda que está más lejos","Empleado/a",NA,"De $1.000.001 a $1.500.000","Título universitario o técnico","el monto de pago lo elegí, debido a que no es sólo una tarjeta la que debo pagar, entonces debo distribuir mi disponible para el pago de tarjetas de crédito","6558da631b6ac089_194fcf79a1c3965a_bbd4792453d0a6cd_3daef8c678dd0b33a2eabfde483a4f56","Cdeu",282026,42304,"1000000","1","3","5934","187960","34283","216309","100000"
"100","99","True","ES","Sí","Sí","No tengo o no he usado tarjeta de crédito","Hace más de un año",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26c5bc68f25aa01c_194fcf79a1c3965a_044bf447a47bf724_780cf68feb39326948a84849f56b84a0",NA,NA,NA,NA,"1","5",NA,NA,NA,NA,NA
"100","282","True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes",NA,NA,NA,NA,"Pago mínimo",NA,NA,NA,NA,NA,NA,NA,"5.574","18.549","19.061","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:",1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.137","21.242","23.943","3","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"No estoy seguro/a","No estoy seguro/a","No estoy seguro","2","Mucho
7
","Compra en la tienda que está más lejos","Empleado/a",NA,"De $1.500.001 a $2.000.000","Estudios de Postgrado","Disminuir la deuda en la mayor cantidad posible.","4a60a5aa23d48a08_194fcf79a1c3965a_044bf447a47bf724_0b12b8628ebd4b391d11ae9357508f50","Cdeu",282026,42304,"211520","2","3","9194","291220","39173","321199","0"
"100","532","True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace menos de un mes",NA,NA,NA,NA,NA,NA,"
Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.

",NA,NA,NA,NA,NA,"2.936","12.842","13.974","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.134","14.589","15.807","2","Siempre5","A veces3","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","Valdrían lo mismo","$ 1.000","5","3","Compra en la tienda","Trabajador/a independiente",NA,"De $500.001 a $1.000.000","Título universitario o técnico","Si hay dinero disponible para pagar la deuda, se privilegia siempre la deuda. Para mí, cualquier interés generado por atraso, es simplemente pérdida innecesaria de dinero. Aunque parezca que pagar el mínimo es una facilidad o ayuda, la realidad es que a largo plazo termina siendo un gasto más.","7a67d98878473565_194fcf79a1c3965a_044bf447a47bf724_4baf4bbc5faff8552435e1b00ffee076","Tint",282026,42304,"1000000","2","2","9194","291220","39173","321199","0"
"100","435","True","ES","Sí","Sí","Usé 2 tarjetas de crédito","Hace más de un mes, pero menos de 6 meses","Total a pagar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9","20.128","20.978","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total a pagar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.093","19.02","19.562","4","Casi siempre4","A veces3","Casi nunca2","Nunca1","Casi nunca2","Casi nunca2","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 2.000","5","4","Compra en la tienda que está más lejos","Empleado/a",NA,"De $500.001 a $1.000.000","Educación media completa","Cuanto sobra después de pagar gastos de hogar ","5249dfb29a6dd38d_194fcf79a1c3965a_044bf447a47bf724_61b93146c4063aa7890478fc9e82084d","Cint",282026,42304,"1000000","1","5","9194","291220","39173","321199","0"
"100","256","True","ES","Sí","Sí","Usé 3 o más tarjetas de crédito","Hace menos de un mes",NA,NA,NA,NA,NA,NA,"Otro monto:
A mayor monto, pagarás menos intereses adicionales. Pagarás gastos de cobranza si pagas menos que el mínimo.
","100000",NA,NA,NA,NA,"4.117","15.282","16.887","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.718","18.312","20.252","2","Casi nunca2","Casi siempre4","A veces3","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","No estoy seguro","Nada
1
","Mucho
7
","Compra en la tienda","Trabajador/a independiente",NA,"De $2.000.001 a $3.000.001","Título universitario o técnico","Otras deudas y compromisos de pago del mes.","395c4bfa83f568f6_194fcf79a1c3965a_044bf447a47bf724_8c0f7a1fd29aab1bfee1c367b19ac521","Tint",282026,42304,"1000000","2","2","5934","187960","34283","216309","100000"
"100","387","True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes",NA,NA,NA,NA,"Otro monto:","211520",NA,NA,NA,NA,NA,NA,"12.929","50.644","55.029","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:",211520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","17.884","0","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","Valdrían lo mismo","$ 1.000","3","5","Compra en la tienda que está más lejos","Empleado/a",NA,"Más de $3.000.000","Estudios de Postgrado","el costo financieo de mi linea de credito del banco es menor que la tasa de la tarjeta de credito","f2c7a1c0d04126fa_194fcf79a1c3965a_044bf447a47bf724_9388ad4003783acf2c231ca483282421","Cdeu",282026,42304,"211520","1","1","2298","72804","28830","99336","211520"
"100","680","True","ES","Sí","Sí","Usé 3 o más tarjetas de crédito","Hace menos de un mes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pago mínimo
Al pagar el mínimo, pagarás intereses adicionales pero evitarás gastos de cobranza.",NA,"9.22","13.525","14.065","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:
A mayor monto, pagarás menos intereses adicionales. Pagarás gastos de cobranza si pagas menos que el mínimo.",50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.026","16.446","17.55","5","Casi siempre4","A veces3","Casi siempre4","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"No estoy seguro/a","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","No estoy seguro","3","5","Compra en la tienda que está más lejos","Empleado/a",NA,"De $1.000.001 a $1.500.000","Título universitario o técnico","Es importante saber sobre intereses para ver qué tan rentable es una cuota","a7d8c276211517bc_194fcf79a1c3965a_044bf447a47bf724_389137cce0e90438f6a2c4e9eb4277fe","Tdeu",282026,42304,"211520","1","6","9194","291220","39173","321199","0"
"100","362","True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes",NA,NA,NA,NA,NA,NA,"
Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.

",NA,NA,NA,NA,NA,"10.038","13.492","14","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total a pagar
Al pagar el total, evitarás intereses adicionales y gastos de cobranza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.278","5.888","6.943","2","Casi siempre4","Casi nunca2","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","No estoy seguro","5","4","Compra en la tienda que está más lejos","Empleado/a",NA,"De $500.001 a $1.000.000","Título universitario o técnico","Siempre trato pagar el total, debido a que no quiero que me cobren intereses","66c95682970f6cf2_194fcf79a1c3965a_044bf447a47bf724_7d07dea563281eae2fbd75ce1a38541e","Tint",282026,42304,"1000000","1","5","9194","291220","39173","321199","0"
"100","1040","True","ES","Sí","Sí","Usé 3 o más tarjetas de crédito","Hace menos de un mes","Total a pagar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.944","2.944","3.803","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total a pagar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.632","6.095","6.907","2","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","Valdrían lo mismo","$ 12.000","Nada
1
","Nada
1
","Compra en la tienda","Empleado/a",NA,"De $1.000.001 a $1.500.000","Educación media completa",NA,"8ddcf6f025fc3330_194fcf79a1c3965a_044bf447a47bf724_23a189115879e26e4defa50268effd2f","Cint",282026,42304,"1000000","1","5","9194","291220","39173","321199","0"
"100","1807","True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace más de 6 meses, pero menos de un año",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:
A mayor monto, pagarás menos intereses adicionales. Pagarás gastos de cobranza si pagas menos que el mínimo.
","200000","2.074","61.092","68.013","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:
A mayor monto, pagarás menos intereses adicionales. Pagarás gastos de cobranza si pagas menos que el mínimo.",2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.496","24.037","24.928","7","Casi siempre4","A veces3","A veces3","Nunca1","Nunca1","A veces3","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 12.000","Nada
1
","Mucho
7
","Compra en la tienda","Empleado/a",NA,"De $500.001 a $1.000.000","Título universitario o técnico",NA,"3121f2c4725d0ff7_194fcf79a1c3965a_044bf447a47bf724_8afc1a5d9138caa155ffa3bfc1765fc6","Tint",282026,42304,"211520","2","6","2674","84700","29393","111419","200000"
"100","364","True","ES","Sí","Sí","Usé 3 o más tarjetas de crédito","Hace menos de un mes",NA,NA,NA,NA,"Otro monto:","211520",NA,NA,NA,NA,NA,NA,"3.11","18.839","21.858","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:",211520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.797","34.426","35.301","5","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Casi nunca2","De forma presencial",NA,"Falso","No estoy seguro/a","$ 12.000","Mucho
7
","3","Compra en la tienda que está más lejos","Trabajador/a independiente",NA,"De $250.000 a $500.000","Educación media completa","Primero considero siempre pagar el monto total para ir dejando liberado el cupo por si tu hubiera alguna emergencia y tener disponible el cupo de mi tarjeta","1db8c8c4a8831296_194fcf79a1c3965a_044bf447a47bf724_543bf2d074ccb315fa82bccc7634c6b9","Cdeu",282026,42304,"211520","2","5","2298","72804","28830","99336","211520"
"100","529","True","ES","Sí","Sí","Usé 3 o más tarjetas de crédito","Hace menos de un mes",NA,NA,NA,NA,NA,NA,"Pago mínimo
Al pagar el mínimo, pagarás intereses adicionales pero evitarás gastos de cobranza.",NA,NA,NA,NA,NA,"6.625","7.91","10.35","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pago mínimo
Al pagar el mínimo, pagarás intereses adicionales pero evitarás gastos de cobranza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.72","36.624","37.806","8","A veces3","A veces3","Casi siempre4","Nunca1","Nunca1","A veces3","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 1.000","Nada
1
","Mucho
7
","Compra en la tienda que está más lejos","Empleado/a",NA,"De $2.000.001 a $3.000.001","Estudios de Postgrado","Considere mi realidad financiera actual, es complejo llegar a fin de mes sin usar las tarjetas de crédito ","b54dc5933b497f5f_194fcf79a1c3965a_044bf447a47bf724_4f4986ae1e3144d00b6ca936ca8c17bd","Tdeu",282026,42304,"1000000","2","3","9194","291220","39173","321199","0"
"100","229","True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes","Total a pagar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.108","4.108","5.38","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total a pagar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.985","4.551","5.008","2","Siempre5","Nunca1","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"No estoy seguro/a","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 12.000","4","3","Compra en la tienda que está más lejos","Empleado/a",NA,"De $1.500.001 a $2.000.000","Título universitario o técnico","Las experiencias con mi tarjeta de crédito ","bb47c72693c3ac25_194fcf79a1c3965a_044bf447a47bf724_c01b8927349b849b481feb93e9242b16","Cint",282026,42304,"1000000","2","2","9194","291220","39173","321199","0"
"100","593","True","ES","Sí","Sí","Usé una sola tarjeta de crédito","Hace menos de un mes",NA,NA,NA,NA,"Otro monto:","211520",NA,NA,NA,NA,NA,NA,"12.5","25.137","25.954","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro monto:",211520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.021","8.425","10.861","3","Casi siempre4","Casi siempre4","Nunca1","Nunca1","Nunca1","Nunca1","De forma digital (aplicación o página Web) de su banco o casa comercial",NA,"Falso","$100.000 recibidos hoy y luego colocados en una cuenta de ahorros a una tasa del 10% de interés compuesto anualmente","$ 1.000","Nada
1
","Nada
1
","Compra en la tienda que está más lejos","Empleado/a",NA,"De $1.000.001 a $1.500.000","Título universitario o técnico","Tener deuda más baja","ba18fb72c8912219_194fcf79a1c3965a_044bf447a47bf724_07448531fa7dce85c56174e8cbd68050","Cint",282026,42304,"211520","2","3","2298","72804","28830","99336","211520"
